company_code,company_name,finGubun,tab,search_type,id,parent_id,item,column_name,column_type,yyyy,mm,value,value_type,data_type,yyyymm
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,1,,매출총이익률,2024/12(IFRS연결),year_data,2024,12,6.80,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,2,1.0,매출총이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,201.4,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,3,1.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,4,,영업이익률,2024/12(IFRS연결),year_data,2024,12,0.54,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,5,4.0,영업이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,15.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,6,4.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,7,,순이익률,2024/12(IFRS연결),year_data,2024,12,-4.81,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,8,7.0,당기순이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,-142.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,9,7.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,10,,EBITDA마진율,2024/12(IFRS연결),year_data,2024,12,2.90,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,11,10.0,EBITDA＜당기＞,2024/12(IFRS연결),year_data,2024,12,85.7,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,12,10.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,13,,ROE,2024/12(IFRS연결),year_data,2024,12,0.36,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,14,13.0,당기순이익(지배)＜당기＞,2024/12(IFRS연결),year_data,2024,12,20.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,15,13.0,자본총계(지배)＜전기＞,2024/12(IFRS연결),year_data,2024,12,5752.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,16,13.0,자본총계(지배)＜당기＞,2024/12(IFRS연결),year_data,2024,12,5688.5,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,17,,ROA,2024/12(IFRS연결),year_data,2024,12,0.19,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,18,17.0,당기순이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,15.8,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,19,17.0,자산총계＜전기＞,2024/12(IFRS연결),year_data,2024,12,9284.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,20,17.0,자산총계＜당기＞,2024/12(IFRS연결),year_data,2024,12,9331.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,21,,ROIC,2024/12(IFRS연결),year_data,2024,12,-0.01,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,22,21.0,NOPLAT,2024/12(IFRS연결),year_data,2024,12,-0.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),수익성,quarter,23,21.0,IC,2024/12(IFRS연결),year_data,2024,12,2283.0,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,1,,매출액증가율,2024/12(IFRS연결),year_data,2024,12,3.21,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,2,1.0,매출액＜전기＞,2024/12(IFRS연결),year_data,2024,12,2869.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,3,1.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,4,,영업이익증가율,2024/12(IFRS연결),year_data,2024,12,-76.25,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,5,4.0,영업이익＜전기＞,2024/12(IFRS연결),year_data,2024,12,66.8,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,6,4.0,영업이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,15.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,7,,순이익증가율,2024/12(IFRS연결),year_data,2024,12,-617.99,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,8,7.0,당기순이익＜전기＞,2024/12(IFRS연결),year_data,2024,12,27.5,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,9,7.0,당기순이익＜당기＞,2024/12(IFRS연결),year_data,2024,12,-142.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,10,,총자산증가율,2024/12(IFRS연결),year_data,2024,12,0.51,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,11,10.0,자산총계＜전기＞,2024/12(IFRS연결),year_data,2024,12,9284.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,12,10.0,자산총계＜당기＞,2024/12(IFRS연결),year_data,2024,12,9331.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,13,,유동자산증가율,2024/12(IFRS연결),year_data,2024,12,5.45,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,14,13.0,유동자산＜전기＞,2024/12(IFRS연결),year_data,2024,12,3328.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,15,13.0,유동자산＜당기＞,2024/12(IFRS연결),year_data,2024,12,3510.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,16,,유형자산증가율,2024/12(IFRS연결),year_data,2024,12,0.23,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,17,16.0,유형자산＜전기＞,2024/12(IFRS연결),year_data,2024,12,799.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,18,16.0,유형자산＜당기＞,2024/12(IFRS연결),year_data,2024,12,801.0,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,19,,자기자본증가율,2024/12(IFRS연결),year_data,2024,12,-0.98,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,20,19.0,자본총계＜전기＞,2024/12(IFRS연결),year_data,2024,12,6800.1,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),성장성,quarter,21,19.0,자본총계＜당기＞,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,1,,부채비율,2024/12(IFRS연결),year_data,2024,12,38.58,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,2,1.0,부채총계,2024/12(IFRS연결),year_data,2024,12,2598.0,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,3,1.0,자본총계,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,4,,유동부채비율,2024/12(IFRS연결),year_data,2024,12,32.55,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,5,4.0,유동부채,2024/12(IFRS연결),year_data,2024,12,2191.8,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,6,4.0,자본총계,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,7,,비유동부채비율,2024/12(IFRS연결),year_data,2024,12,6.03,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,8,7.0,비유동부채,2024/12(IFRS연결),year_data,2024,12,406.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,9,7.0,자본총계,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,10,,순부채비율,2024/12(IFRS연결),year_data,2024,12,-2.62,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,11,10.0,순부채,2024/12(IFRS연결),year_data,2024,12,-176.5,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,12,10.0,자본총계,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,13,,유동비율,2024/12(IFRS연결),year_data,2024,12,160.16,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,14,13.0,유동자산,2024/12(IFRS연결),year_data,2024,12,3510.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,15,13.0,유동부채,2024/12(IFRS연결),year_data,2024,12,2191.8,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,16,,당좌비율,2024/12(IFRS연결),year_data,2024,12,146.36,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,17,16.0,당좌자산,2024/12(IFRS연결),year_data,2024,12,3207.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,18,16.0,유동부채,2024/12(IFRS연결),year_data,2024,12,2191.8,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,19,,이자보상배율,2024/12(IFRS연결),year_data,2024,12,1.23,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,20,19.0,영업이익,2024/12(IFRS연결),year_data,2024,12,15.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,21,19.0,영업외이자비용,2024/12(IFRS연결),year_data,2024,12,12.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,22,,금융비용부담률,2024/12(IFRS연결),year_data,2024,12,0.44,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,23,22.0,영업외이자비용,2024/12(IFRS연결),year_data,2024,12,12.9,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,24,22.0,매출액,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,25,,자본유보율,2024/12(IFRS연결),year_data,2024,12,1233.87,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,26,25.0,자본잉여금＜당기＞,2024/12(IFRS연결),year_data,2024,12,630.1,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,27,25.0,이익잉여금＜당기＞,2024/12(IFRS연결),year_data,2024,12,4553.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),안정성,quarter,28,25.0,자본금＜당기＞,2024/12(IFRS연결),year_data,2024,12,420.1,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,1,,자기자본회전율,2024/12(IFRS연결),year_data,2024,12,0.44,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,2,1.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,3,1.0,자본총계＜당기＞,2024/12(IFRS연결),year_data,2024,12,6733.6,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,4,1.0,자본총계＜전기＞,2024/12(IFRS연결),year_data,2024,12,6800.1,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,5,,순운전자본회전율,2024/12(IFRS연결),year_data,2024,12,5.14,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,6,5.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,7,,유형자산회전율,2024/12(IFRS연결),year_data,2024,12,3.70,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,8,7.0,매출액＜당기＞,2024/12(IFRS연결),year_data,2024,12,2961.3,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,9,7.0,유형자산＜당기＞,2024/12(IFRS연결),year_data,2024,12,801.0,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(연결),활동성,quarter,10,7.0,유형자산＜전기＞,2024/12(IFRS연결),year_data,2024,12,799.2,Real,IFRS연결,202412
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,1,,매출총이익률,2024/12(IFRS별도),year_data,2024,12,100.00,Real,IFRS별도,202412
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,2,1.0,매출총이익＜당기＞,2024/12(IFRS별도),year_data,2024,12,73.3,Real,IFRS별도,202412
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,3,1.0,매출액＜당기＞,2024/12(IFRS별도),year_data,2024,12,73.3,Real,IFRS별도,202412
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,4,,영업이익률,2024/12(IFRS별도),year_data,2024,12,17.86,Real,IFRS별도,202412
004150,한솔홀딩스,K-IFRS(별도),수익성,quarter,5,4.0,영업이익＜당기＞,2024/12(IFRS별도),year_data,2024,12,13.1,Real,IFRS별도,202412
